,Word,V_normalization,A_normalization
2601,投降,0.35,0.49999999999999994
2602,不以為然,0.10000000000000009,0.37179487179487175
2603,貿然,0.25,0.5256410256410255
2604,退役,0.0,0.3461538461538461
2605,濃煙,0.25,0.3974358974358974
2606,進攻,0.19999999999999996,0.6538461538461537
2607,被害,0.65,0.6794871794871795
2608,兇手,0.7,0.6282051282051282
2609,捲入,0.25,0.49999999999999994
2610,發作,0.19999999999999996,0.6025641025641024
2611,拘留,0.35,0.5256410256410255
2612,蓄意,0.4,0.6282051282051282
2613,戰役,0.19999999999999996,0.4487179487179486
2614,漠視,0.35,0.3461538461538461
2615,共犯,0.5,0.5512820512820513
2616,極度,0.19999999999999996,0.6538461538461537
2617,浮動,0.10000000000000009,0.4230769230769231
2618,安撫,0.0,0.2692307692307692
2619,自認,0.0,0.2179487179487179
2620,昏迷,0.5,0.49999999999999994
2621,求助,0.35,0.6025641025641024
2622,受難者,0.6,0.5256410256410255
2623,停滯,0.30000000000000004,0.3461538461538461
2624,骨折,0.44999999999999996,0.49999999999999994
2625,殖民,0.25,0.37179487179487175
2626,相撞,0.5,0.6282051282051282
2627,嚴懲,0.55,0.7051282051282051
2628,反覆,0.10000000000000009,0.3461538461538461
2629,警惕,0.1499999999999999,0.4743589743589743
2630,好戰,0.10000000000000009,0.6282051282051282
2631,恫嚇,0.5,0.7051282051282051
2632,欺騙,0.44999999999999996,0.6282051282051282
2633,瘋狂,0.1499999999999999,0.7564102564102564
2634,撞擊,0.35,0.6538461538461537
2635,次級,0.19999999999999996,0.3205128205128205
2636,遲緩,0.25,0.4230769230769231
2637,投訴,0.30000000000000004,0.49999999999999994
2638,施以,0.050000000000000044,0.3461538461538461
2639,阻塞,0.19999999999999996,0.49999999999999994
2640,抵抗,0.4,0.6538461538461537
2641,忍受,0.35,0.5769230769230769
2642,撤退,0.30000000000000004,0.5256410256410255
2643,默默,0.050000000000000044,0.24358974358974356
2644,混淆,0.25,0.3974358974358974
2645,毀滅性,0.44999999999999996,0.6794871794871795
2646,有罪,0.5,0.5512820512820513
2647,滲透,0.19999999999999996,0.3205128205128205
2648,衝撞,0.35,0.6025641025641024
2649,絲毫,0.050000000000000044,0.1923076923076923
2650,脂肪,0.0,0.14102564102564102
2651,無形,0.0,0.1923076923076923
2652,限定,0.0,0.49999999999999994
2653,停頓,0.050000000000000044,0.2179487179487179
2654,炸藥,0.44999999999999996,0.49999999999999994
2655,停業,0.4,0.4487179487179486
2656,制服,0.0,0.14102564102564102
2657,轟動,0.050000000000000044,0.7051282051282051
2658,暴徒,0.65,0.6538461538461537
2659,暗殺,0.8,0.6282051282051282
2660,殘骸,0.5,0.3205128205128205
2661,耗費,0.1499999999999999,0.2948717948717948
2662,負荷,0.25,0.3974358974358974
2663,未定,0.1499999999999999,0.3205128205128205
2664,顛覆,0.050000000000000044,0.5512820512820513
2665,居然,0.10000000000000009,0.4487179487179486
2666,薄弱,0.35,0.37179487179487175
2667,衰竭,0.4,0.37179487179487175
2668,大屠殺,0.8,0.7820512820512819
2669,免職,0.5,0.4743589743589743
2670,潛逃,0.4,0.6282051282051282
2671,誤差,0.25,0.3205128205128205
2672,變相,0.050000000000000044,0.3974358974358974
2673,擔負,0.1499999999999999,0.4487179487179486
2674,牴觸,0.25,0.5769230769230769
2675,暴跌,0.5,0.6025641025641024
2676,隱藏,0.10000000000000009,0.2692307692307692
2677,佔據,0.25,0.5512820512820513
2678,清算,0.30000000000000004,0.5769230769230769
2679,蒙受,0.35,0.4487179487179486
2680,分化,0.25,0.3974358974358974
2681,招致,0.25,0.5256410256410255
2682,有毒,0.5,0.6025641025641024
2683,犯人,0.6,0.5256410256410255
2684,酒醉,0.4,0.5512820512820513
2685,消耗,0.30000000000000004,0.4230769230769231
2686,過敏,0.25,0.3461538461538461
2687,寒冷,0.10000000000000009,0.24358974358974356
2688,不下,0.1499999999999999,0.1923076923076923
2689,不休,0.19999999999999996,0.3461538461538461
2690,蕭條,0.35,0.3205128205128205
2691,壓倒性,0.050000000000000044,0.6538461538461537
2692,追逐,0.050000000000000044,0.5512820512820513
2693,贓物,0.44999999999999996,0.37179487179487175
2694,勒贖,0.65,0.6282051282051282
2695,包庇,0.4,0.4487179487179486
2696,罷黜,0.35,0.6025641025641024
2697,斷裂,0.35,0.5256410256410255
2698,痛心,0.55,0.7051282051282051
2699,口角,0.4,0.5512820512820513
2700,過份,0.4,0.6282051282051282
2701,觸及,0.10000000000000009,0.3461538461538461
2702,偏差,0.30000000000000004,0.3461538461538461
2703,追捕,0.25,0.6025641025641024
2704,灼傷,0.44999999999999996,0.5256410256410255
2705,抓住,0.1499999999999999,0.4743589743589743
2706,切斷,0.19999999999999996,0.49999999999999994
2707,攻佔,0.10000000000000009,0.5769230769230769
2708,盲目,0.30000000000000004,0.3974358974358974
2709,流出,0.050000000000000044,0.2692307692307692
2710,婉拒,0.19999999999999996,0.24358974358974356
2711,動手,0.25,0.5256410256410255
2712,斷絕,0.44999999999999996,0.6025641025641024
2713,落入,0.25,0.49999999999999994
2714,感慨,0.25,0.2948717948717948
2715,冗長,0.25,0.2692307692307692
2716,打入,0.1499999999999999,0.3461538461538461
2717,情結,0.050000000000000044,0.1923076923076923
2718,嘔吐,0.4,0.6282051282051282
2719,怎樣,0.19999999999999996,0.4230769230769231
2720,隱瞞,0.35,0.4487179487179486
2721,毒氣,0.5,0.4487179487179486
2722,求救,0.35,0.6282051282051282
2723,屈服,0.30000000000000004,0.4487179487179486
2724,拜託,0.1499999999999999,0.5256410256410255
2725,捕捉,0.19999999999999996,0.5512820512820513
2726,過量,0.35,0.4743589743589743
2727,傾斜,0.30000000000000004,0.3461538461538461
2728,未遂,0.4,0.37179487179487175
2729,拖欠,0.35,0.4230769230769231
2730,摩擦,0.25,0.4487179487179486
2731,安慰,0.10000000000000009,0.2948717948717948
2732,歸咎於,0.35,0.3461538461538461
2733,遏制,0.25,0.5769230769230769
2734,質問,0.35,0.6538461538461537
2735,受挫,0.4,0.6282051282051282
2736,危急,0.5,0.6794871794871795
2737,狹窄,0.19999999999999996,0.2948717948717948
2738,不得已,0.35,0.37179487179487175
2739,殖民地,0.19999999999999996,0.2692307692307692
2740,暗中,0.19999999999999996,0.2692307692307692
2741,飢餓,0.4,0.49999999999999994
2742,掩飾,0.1499999999999999,0.2692307692307692
2743,下手,0.4,0.4743589743589743
2744,洩露,0.30000000000000004,0.4743589743589743
2745,煽動,0.4,0.6794871794871795
2746,寧可,0.1499999999999999,0.24358974358974356
2747,生變,0.30000000000000004,0.37179487179487175
2748,智障,0.55,0.4743589743589743
2749,老大,0.050000000000000044,0.2179487179487179
2750,共謀,0.30000000000000004,0.5256410256410255
2751,發炎,0.30000000000000004,0.4743589743589743
2752,較勁,0.1499999999999999,0.6538461538461537
2753,得不到,0.30000000000000004,0.3461538461538461
2754,擠滿,0.19999999999999996,0.3205128205128205
2755,不和,0.30000000000000004,0.3974358974358974
2756,瀰漫,0.10000000000000009,0.24358974358974356
2757,擾亂,0.30000000000000004,0.5512820512820513
2758,受難,0.5,0.6025641025641024
2759,假冒,0.30000000000000004,0.4230769230769231
2760,不尋常,0.35,0.3205128205128205
2761,行竊,0.5,0.5769230769230769
2762,麻醉,0.19999999999999996,0.2692307692307692
2763,縱容,0.35,0.5256410256410255
2764,專制,0.35,0.5769230769230769
2765,違章,0.30000000000000004,0.5256410256410255
2766,訝異,0.30000000000000004,0.49999999999999994
2767,限度,0.1499999999999999,0.3205128205128205
2768,洩漏,0.35,0.4230769230769231
2769,近視,0.19999999999999996,0.1923076923076923
2770,煞車,0.10000000000000009,0.2948717948717948
2771,孤兒,0.25,0.3205128205128205
2772,炸毀,0.5,0.7051282051282051
2773,激戰,0.25,0.7564102564102564
2774,議論,0.1499999999999999,0.49999999999999994
2775,窮人,0.35,0.2692307692307692
2776,出賣,0.5,0.4743589743589743
2777,餘地,0.1499999999999999,0.3974358974358974
2778,屠宰,0.55,0.5769230769230769
2779,不合時宜,0.30000000000000004,0.3205128205128205
2780,低潮,0.30000000000000004,0.2692307692307692
2781,毛病,0.30000000000000004,0.3461538461538461
2782,作秀,0.30000000000000004,0.3974358974358974
2783,踐踏,0.30000000000000004,0.49999999999999994
2784,寧願,0.050000000000000044,0.2179487179487179
2785,遇刺,0.55,0.6025641025641024
2786,無家可歸,0.4,0.4230769230769231
2787,失調,0.30000000000000004,0.3205128205128205
2788,猥褻,0.55,0.5512820512820513
2789,野心,0.050000000000000044,0.5512820512820513
2790,背信,0.44999999999999996,0.6538461538461537
2791,侵蝕,0.4,0.4230769230769231
2792,牽制,0.30000000000000004,0.5256410256410255
2793,囚禁,0.5,0.6282051282051282
2794,殺人罪,0.8,0.7307692307692306
2795,慘案,0.75,0.6794871794871795
2796,清寒,0.30000000000000004,0.3461538461538461
2797,失效,0.25,0.37179487179487175
2798,剷除,0.25,0.5512820512820513
2799,匱乏,0.35,0.4230769230769231
2800,黑暗,0.25,0.3205128205128205
2801,突襲,0.30000000000000004,0.5256410256410255
2802,竊賊,0.475,0.5256410256410255
2803,錯失,0.375,0.6794871794871795
2804,緊迫,0.17500000000000004,0.8333333333333333
2805,陷阱,0.42500000000000004,0.5641025641025641
2806,悄悄,0.0,0.16666666666666663
2807,牲畜,0.4,0.5512820512820513
2808,通牒,0.35,0.6153846153846154
2809,剔除,0.17500000000000004,0.4487179487179486
2810,犯規,0.375,0.5769230769230769
2811,唾棄,0.55,0.49999999999999994
2812,查禁,0.125,0.3846153846153845
2813,不切實際,0.35,0.43589743589743585
2814,垮台,0.575,0.6666666666666665
2815,放射,0.0,0.3333333333333333
2816,勸阻,0.07499999999999996,0.5512820512820513
2817,病菌,0.35,0.30769230769230765
2818,塌陷,0.4,0.5256410256410255
2819,沈默,0.07499999999999996,0.14102564102564102
2820,潛入,0.125,0.282051282051282
2821,定罪,0.2250000000000001,0.4615384615384615
2822,牽連,0.25,0.4102564102564102
2823,施暴,0.6,0.7564102564102564
2824,苦難,0.5,0.4487179487179486
2825,裂縫,0.19999999999999996,0.23076923076923073
2826,勸告,0.02499999999999991,0.3974358974358974
2827,內情,0.02499999999999991,0.30769230769230765
2828,洩密,0.475,0.5384615384615383
2829,劣勢,0.375,0.43589743589743585
2830,剝削,0.55,0.6538461538461537
2831,逼迫,0.5,0.7564102564102564
2832,復發,0.35,0.4615384615384615
2833,困在,0.35,0.4487179487179486
2834,麻痺,0.2250000000000001,0.24358974358974356
2835,尖銳,0.17500000000000004,0.2564102564102564
2836,不理,0.19999999999999996,0.2564102564102564
2837,碰撞,0.17500000000000004,0.4230769230769231
2838,堵塞,0.25,0.3846153846153845
2839,出軌,0.44999999999999996,0.6282051282051282
2840,乾燥,0.050000000000000044,0.0897435897435897
2841,權宜,0.07499999999999996,0.2179487179487179
2842,曲折,0.275,0.3333333333333333
2843,否決權,0.02499999999999991,0.2179487179487179
2844,燒傷,0.35,0.5128205128205127
2845,拚命,0.050000000000000044,0.8205128205128205
2846,迷信,0.25,0.3205128205128205
2847,敗北,0.4,0.5769230769230769
2848,震動,0.0,0.3461538461538461
2849,逐出,0.42500000000000004,0.6025641025641024
2850,損毀,0.4,0.5641025641025641
2851,慾望,0.050000000000000044,0.49999999999999994
2852,己見,0.0,0.2564102564102564
2853,攻擊性,0.4,0.5769230769230769
2854,責難,0.35,0.48717948717948717
2855,冷漠,0.25,0.2179487179487179
2856,逃跑,0.375,0.6025641025641024
2857,蠻橫,0.42500000000000004,0.6025641025641024
2858,畏懼,0.42500000000000004,0.5384615384615383
2859,砍傷,0.525,0.6923076923076923
2860,圖謀,0.19999999999999996,0.3589743589743589
2861,灌輸,0.050000000000000044,0.23076923076923073
2862,圍毆,0.55,0.6794871794871795
2863,沒有用,0.44999999999999996,0.3846153846153845
2864,枯竭,0.275,0.20512820512820512
2865,逃犯,0.35,0.4487179487179486
2866,過早,0.125,0.282051282051282
2867,墳墓,0.17500000000000004,0.11538461538461536
2868,催促,0.125,0.5384615384615383
2869,走下坡,0.25,0.3205128205128205
2870,鬆散,0.25,0.2692307692307692
2871,脫落,0.19999999999999996,0.24358974358974356
2872,中傷,0.42500000000000004,0.6282051282051282
2873,趕出,0.275,0.5384615384615383
2874,不肯,0.125,0.4102564102564102
2875,噴出,0.02499999999999991,0.43589743589743585
2876,誇張,0.125,0.6538461538461537
2877,競爭者,0.10000000000000009,0.2692307692307692
2878,不予置評,0.1499999999999999,0.2179487179487179
2879,犯錯,0.275,0.3846153846153845
2880,廢物,0.525,0.6282051282051282
2881,宰殺,0.25,0.5384615384615383
2882,鼓動,0.07499999999999996,0.5384615384615383
2883,海難,0.475,0.6153846153846154
2884,落淚,0.1499999999999999,0.49999999999999994
2885,鯊魚,0.125,0.4487179487179486
2886,有礙,0.19999999999999996,0.3333333333333333
2887,扼殺,0.475,0.6538461538461537
2888,飲恨,0.30000000000000004,0.6025641025641024
2889,顧忌,0.10000000000000009,0.4102564102564102
2890,流言,0.2250000000000001,0.3589743589743589
2891,討價還價,0.17500000000000004,0.48717948717948717
2892,侵吞,0.4,0.6025641025641024
2893,上吊,0.7,0.6282051282051282
2894,覬覦,0.25,0.3589743589743589
2895,昏倒,0.35,0.3589743589743589
2896,失血,0.25,0.4487179487179486
2897,關押,0.32499999999999996,0.4487179487179486
2898,虛偽,0.475,0.3974358974358974
2899,賭注,0.050000000000000044,0.20512820512820512
2900,引咎,0.1499999999999999,0.3589743589743589
2901,逼使,0.375,0.6282051282051282
2902,行騙,0.42500000000000004,0.5128205128205127
2903,饑荒,0.525,0.43589743589743585
2904,譭謗,0.5,0.6282051282051282
2905,壓倒,0.17500000000000004,0.6025641025641024
2906,盜竊,0.5,0.5641025641025641
2907,埋葬,0.25,0.30769230769230765
2908,難看,0.4,0.3205128205128205
2909,徒然,0.1499999999999999,0.3205128205128205
2910,掠奪,0.575,0.6923076923076923
2911,誘騙,0.475,0.5512820512820513
2912,強盜罪,0.575,0.5769230769230769
2913,不甘示弱,0.07499999999999996,0.6666666666666665
2914,輕率,0.2250000000000001,0.3333333333333333
2915,橫渡,0.0,0.24358974358974356
2916,隱密,0.0,0.10256410256410253
2917,不知去向,0.17500000000000004,0.20512820512820512
2918,丟掉,0.1499999999999999,0.2692307692307692
2919,雜物,0.10000000000000009,0.11538461538461536
2920,惡習,0.35,0.3846153846153845
2921,新手,0.050000000000000044,0.14102564102564102
2922,不智,0.32499999999999996,0.3589743589743589
2923,著火,0.42500000000000004,0.6794871794871795
2924,破洞,0.25,0.282051282051282
2925,急切,0.02499999999999991,0.6923076923076923
2926,沉默,0.02499999999999991,0.0641025641025641
2927,混沌,0.25,0.3589743589743589
2928,劣質,0.4,0.37179487179487175
2929,不好意思,0.125,0.3205128205128205
2930,一蹶不振,0.55,0.3846153846153845
2931,遊蕩,0.17500000000000004,0.23076923076923073
2932,寄生蟲,0.4,0.3589743589743589
2933,造假,0.4,0.4615384615384615
2934,擊潰,0.02499999999999991,0.5641025641025641
2935,避重就輕,0.275,0.4102564102564102
2936,失序,0.30000000000000004,0.43589743589743585
2937,荒廢,0.35,0.3205128205128205
2938,勞累,0.275,0.2564102564102564
2939,電擊,0.1499999999999999,0.5128205128205127
2940,挑撥,0.35,0.5128205128205127
2941,下獄,0.5,0.5256410256410255
2942,遭殃,0.375,0.5384615384615383
2943,反常,0.19999999999999996,0.30769230769230765
2944,姦淫,0.55,0.641025641025641
2945,自認為,0.17500000000000004,0.43589743589743585
2946,狂風,0.050000000000000044,0.5384615384615383
2947,鮮豔,0.125,0.30769230769230765
2948,清秀,0.19999999999999996,0.20512820512820512
2949,戀戀,0.17500000000000004,0.3974358974358974
2950,敬禮,0.1499999999999999,0.1923076923076923
2951,責任心,0.42500000000000004,0.282051282051282
2952,柔和,0.125,0.0897435897435897
2953,樸素,0.07499999999999996,0.0641025641025641
2954,安祥,0.17500000000000004,0.0641025641025641
2955,魔力,0.0,0.3333333333333333
2956,不屈不撓,0.5249999999999999,0.641025641025641
2957,奮起,0.3500000000000001,0.6025641025641024
2958,率直,0.25,0.3205128205128205
2959,歡騰,0.42500000000000004,0.6153846153846154
2960,節儉,0.25,0.1538461538461538
2961,寓意,0.050000000000000044,0.1282051282051282
2962,快快樂樂,0.5249999999999999,0.5641025641025641
2963,合意,0.17500000000000004,0.3205128205128205
2964,接濟,0.02499999999999991,0.2564102564102564
2965,苦思,0.125,0.2948717948717948
2966,間歇,0.050000000000000044,0.2179487179487179
2967,柔情,0.2250000000000001,0.16666666666666663
2968,穩重,0.2749999999999999,0.17948717948717946
2969,熱戀,0.375,0.6282051282051282
2970,愛國心,0.375,0.4615384615384615
2971,可敬,0.3500000000000001,0.4615384615384615
2972,攙扶,0.17500000000000004,0.17948717948717946
2973,英雄式,0.375,0.5641025641025641
2974,光澤,0.050000000000000044,0.1538461538461538
2975,滿載而歸,0.4750000000000001,0.5769230769230769
2976,喝彩,0.42500000000000004,0.6538461538461537
2977,奮不顧身,0.32499999999999996,0.7051282051282051
2978,取悅,0.1499999999999999,0.3974358974358974
2979,井然有序,0.30000000000000004,0.30769230769230765
2980,多才多藝,0.32499999999999996,0.3461538461538461
2981,好學,0.30000000000000004,0.3333333333333333
2982,安詳,0.125,0.17948717948717946
2983,追根究底,0.1499999999999999,0.49999999999999994
2984,善舉,0.30000000000000004,0.2692307692307692
2985,鍾情,0.2250000000000001,0.3846153846153845
2986,志氣,0.3999999999999999,0.4743589743589743
2987,直截了當,0.125,0.5256410256410255
2988,中肯,0.25,0.4487179487179486
2989,盡如人意,0.3999999999999999,0.48717948717948717
2990,出眾,0.44999999999999996,0.4743589743589743
2991,肥沃,0.2749999999999999,0.3333333333333333
2992,好客,0.17500000000000004,0.4487179487179486
2993,德高望重,0.55,0.5256410256410255
2994,富於,0.2749999999999999,0.43589743589743585
2995,幹勁,0.25,0.641025641025641
2996,清高,0.2250000000000001,0.2179487179487179
2997,全神貫注,0.32499999999999996,0.4487179487179486
2998,涼快,0.19999999999999996,0.3205128205128205
2999,富麗堂皇,0.2749999999999999,0.3974358974358974
3000,鍛煉,0.1499999999999999,0.4230769230769231
3001,哲人,0.17500000000000004,0.1923076923076923
3002,富饒,0.375,0.30769230769230765
3003,無庸,0.07499999999999996,0.16666666666666663
3004,相宜,0.10000000000000009,0.20512820512820512
3005,談笑風生,0.1499999999999999,0.3333333333333333
3006,快活,0.3500000000000001,0.5256410256410255
3007,溫文,0.17500000000000004,0.1282051282051282
3008,羨煞,0.19999999999999996,0.5256410256410255
3009,心安理得,0.19999999999999996,0.2179487179487179
3010,嘟嘟,0.0,0.16666666666666663
3011,大喜,0.6000000000000001,0.7564102564102564
3012,甘美,0.375,0.3589743589743589
3013,暖意,0.25,0.2692307692307692
3014,互敬,0.19999999999999996,0.282051282051282
3015,樂不可支,0.6000000000000001,0.7820512820512819
3016,恆久,0.2749999999999999,0.23076923076923073
3017,脫俗,0.25,0.23076923076923073
3018,伊甸園,0.32499999999999996,0.4487179487179486
3019,甘甜,0.2250000000000001,0.30769230769230765
3020,溺愛,0.19999999999999996,0.3205128205128205
3021,才氣,0.2250000000000001,0.282051282051282
3022,一見鍾情,0.3500000000000001,0.6538461538461537
3023,締造者,0.1499999999999999,0.23076923076923073
3024,慈悲為懷,0.30000000000000004,0.20512820512820512
3025,合群,0.1499999999999999,0.2692307692307692
3026,大無畏,0.2749999999999999,0.49999999999999994
3027,含笑,0.1499999999999999,0.3589743589743589
3028,聖徒,0.1499999999999999,0.14102564102564102
3029,繁盛,0.375,0.4230769230769231
3030,樂事,0.32499999999999996,0.4743589743589743
3031,聰慧,0.42500000000000004,0.2564102564102564
3032,安適,0.1499999999999999,0.20512820512820512
3033,賢明,0.42500000000000004,0.23076923076923073
3034,心曠神怡,0.375,0.3461538461538461
3035,真確,0.07499999999999996,0.17948717948717946
3036,洋房,0.0,0.038461538461538436
3037,誇獎,0.32499999999999996,0.5256410256410255
3038,堂皇,0.30000000000000004,0.2948717948717948
3039,明理,0.30000000000000004,0.2564102564102564
3040,償清,0.125,0.2692307692307692
3041,順眼,0.19999999999999996,0.20512820512820512
3042,和藹可親,0.30000000000000004,0.2692307692307692
3043,奪取,0.65,0.8205128205128205
3044,困窘,0.44999999999999996,0.49999999999999994
3045,紊亂,0.32499999999999996,0.4743589743589743
3046,打死,0.8,0.9102564102564101
3047,驅散,0.30000000000000004,0.5256410256410255
3048,碎片,0.275,0.3974358974358974
3049,廢墟,0.375,0.3846153846153845
3050,短少,0.35,0.2948717948717948
3051,橫行,0.375,0.5641025641025641
3052,粗糙,0.30000000000000004,0.282051282051282
3053,險境,0.55,0.49999999999999994
3054,圍困,0.4,0.6025641025641024
3055,威嚇,0.575,0.8205128205128205
3056,大意,0.2250000000000001,0.5256410256410255
3057,沒辦法,0.19999999999999996,0.4230769230769231
3058,遲滯,0.375,0.3974358974358974
3059,擊退,0.125,0.7435897435897436
3060,謠傳,0.17500000000000004,0.5256410256410255
3061,爆破,0.19999999999999996,0.7692307692307692
3062,粉碎,0.275,0.6923076923076923
3063,暴風雨,0.32499999999999996,0.7948717948717947
3064,大亂,0.44999999999999996,0.8333333333333333
3065,退縮,0.35,0.4102564102564102
3066,負數,0.07499999999999996,0.2179487179487179
3067,出沒,0.050000000000000044,0.2564102564102564
3068,過節,0.32499999999999996,0.49999999999999994
3069,憤慨,0.55,0.7564102564102564
3070,誘惑,0.17500000000000004,0.6025641025641024
3071,刁難,0.5,0.7307692307692306
3072,腐蝕,0.375,0.37179487179487175
3073,疑雲,0.19999999999999996,0.3333333333333333
3074,悶熱,0.19999999999999996,0.2692307692307692
3075,對不起,0.525,0.5256410256410255
3076,背離,0.5,0.37179487179487175
3077,爭辯,0.42500000000000004,0.7435897435897436
3078,失常,0.44999999999999996,0.641025641025641
3079,解雇,0.65,0.7051282051282051
3080,微弱,0.30000000000000004,0.37179487179487175
3081,搜捕,0.19999999999999996,0.6666666666666665
3082,三八,0.275,0.6153846153846154
3083,陰雨,0.2250000000000001,0.16666666666666663
3084,老是,0.07499999999999996,0.3461538461538461
3085,不大,0.02499999999999991,0.2948717948717948
3086,火爆,0.475,0.8717948717948718
3087,兩難,0.35,0.49999999999999994
3088,滅絕,0.7,0.7051282051282051
3089,分隔,0.17500000000000004,0.3974358974358974
3090,憂心忡忡,0.4,0.6282051282051282
3091,唯恐,0.35,0.5512820512820513
3092,隔絕,0.32499999999999996,0.4487179487179486
3093,一面倒,0.5,0.6025641025641024
3094,撞死,0.825,0.8589743589743588
3095,苦心,0.30000000000000004,0.4743589743589743
3096,竊聽,0.32499999999999996,0.5384615384615383
3097,困惑,0.19999999999999996,0.4743589743589743
3098,潛藏,0.25,0.43589743589743585
3099,分贓,0.65,0.4743589743589743
3100,未知數,0.10000000000000009,0.2564102564102564
3101,偷偷,0.30000000000000004,0.3846153846153845
3102,刻板,0.17500000000000004,0.282051282051282
3103,捏造,0.32499999999999996,0.6025641025641024
3104,囂張,0.42500000000000004,0.7435897435897436
3105,束手無策,0.32499999999999996,0.5897435897435896
3106,躲藏,0.25,0.3461538461538461
3107,散落,0.25,0.282051282051282
3108,烈酒,0.19999999999999996,0.4230769230769231
3109,何必,0.1499999999999999,0.4102564102564102
3110,咬傷,0.32499999999999996,0.5769230769230769
3111,堪慮,0.32499999999999996,0.5897435897435896
3112,告誡,0.17500000000000004,0.5897435897435896
3113,欺負,0.42500000000000004,0.6923076923076923
3114,推諉,0.32499999999999996,0.5512820512820513
3115,惡作劇,0.375,0.6666666666666665
3116,俘虜,0.4,0.3461538461538461
3117,複雜化,0.25,0.49999999999999994
3118,想不到,0.19999999999999996,0.5256410256410255
3119,造謠,0.4,0.6153846153846154
3120,潛伏,0.25,0.3461538461538461
3121,惡質,0.575,0.6538461538461537
3122,一意孤行,0.4,0.6153846153846154
3123,霸佔,0.475,0.7179487179487178
3124,乏人問津,0.35,0.4615384615384615
3125,辜負,0.35,0.5128205128205127
3126,退場,0.2250000000000001,0.4230769230769231
3127,塞人,0.2250000000000001,0.4743589743589743
3128,偏頗,0.32499999999999996,0.5641025641025641
3129,怨言,0.4,0.6153846153846154
3130,計較,0.30000000000000004,0.641025641025641
3131,無名,0.10000000000000009,0.4230769230769231
3132,爆炸物,0.25,0.7692307692307692
3133,暴發,0.275,0.846153846153846
3134,置之不理,0.375,0.6025641025641024
3135,姑息,0.30000000000000004,0.5897435897435896
3136,玩弄,0.4,0.6794871794871795
3137,偽裝,0.2250000000000001,0.5384615384615383
3138,沈沒,0.42500000000000004,0.4615384615384615
3139,凝重,0.4,0.5384615384615383
3140,責怪,0.375,0.7051282051282051
3141,用盡,0.25,0.5641025641025641
3142,伏擊,0.275,0.7435897435897436
3143,逆境,0.42500000000000004,0.4487179487179486
3144,不義,0.375,0.5384615384615383
3145,作假,0.4,0.5384615384615383
3146,敬陪末座,0.375,0.48717948717948717
3147,走失,0.44999999999999996,0.6282051282051282
3148,救命,0.4,0.8974358974358974
3149,不值,0.35,0.6538461538461537
3150,恥辱,0.44999999999999996,0.7179487179487178
3151,論戰,0.35,0.6923076923076923
3152,不歡而散,0.475,0.6153846153846154
3153,低下,0.30000000000000004,0.37179487179487175
3154,痙攣,0.17500000000000004,0.4615384615384615
3155,無依,0.35,0.2692307692307692
3156,強加,0.17500000000000004,0.641025641025641
3157,突如其來,0.050000000000000044,0.5641025641025641
3158,低姿態,0.1499999999999999,0.3846153846153845
3159,誹謗罪,0.42500000000000004,0.6153846153846154
3160,頭暈,0.30000000000000004,0.4487179487179486
3161,拘留所,0.25,0.4230769230769231
3162,被俘,0.475,0.5512820512820513
3163,改頭換面,0.30000000000000004,0.6153846153846154
3164,情願,0.30000000000000004,0.5256410256410255
3165,有效性,0.19999999999999996,0.5384615384615383
3166,留情,0.17500000000000004,0.4102564102564102
3167,互助合作,0.5249999999999999,0.5128205128205127
3168,刻苦,0.3500000000000001,0.6025641025641024
3169,順從,0.25,0.5256410256410255
3170,當心,0.02499999999999991,0.5641025641025641
3171,群情激憤,0.5,0.9102564102564101
3172,懺悔,0.17500000000000004,0.6666666666666665
3173,第一流,0.8500000000000001,0.7820512820512819
3174,吃苦,0.19999999999999996,0.6025641025641024
3175,至高,0.5,0.7051282051282051
3176,抒情,0.2250000000000001,0.282051282051282
3177,誘人,0.25,0.641025641025641
3178,清澈,0.32499999999999996,0.4487179487179486
3179,有禮,0.4750000000000001,0.5512820512820513
3180,知覺,0.1499999999999999,0.4487179487179486
3181,衝勁,0.44999999999999996,0.7564102564102564
3182,窩心,0.5,0.5512820512820513
3183,戒除,0.32499999999999996,0.6153846153846154
3184,聖人,0.6000000000000001,0.43589743589743585
3185,學好,0.30000000000000004,0.37179487179487175
3186,甘願,0.2250000000000001,0.4230769230769231
3187,雄偉,0.30000000000000004,0.6153846153846154
3188,韻味,0.375,0.4102564102564102
3189,雅量,0.55,0.4102564102564102
3190,誠心誠意,0.575,0.5256410256410255
3191,談笑,0.4750000000000001,0.5512820512820513
3192,芬芳,0.3999999999999999,0.3461538461538461
3193,滋養,0.42500000000000004,0.4230769230769231
3194,道謝,0.5,0.5769230769230769
3195,耐勞,0.32499999999999996,0.5769230769230769
3196,施捨,0.02499999999999991,0.48717948717948717
3197,安眠,0.0,0.20512820512820512
3198,悅耳,0.3999999999999999,0.48717948717948717
3199,安身立命,0.3500000000000001,0.3846153846153845
3200,酬謝,0.375,0.6153846153846154
3201,光滑,0.1499999999999999,0.3333333333333333
3202,勇猛,0.5,0.7179487179487178
3203,安身,0.2250000000000001,0.3589743589743589
3204,器重,0.44999999999999996,0.6794871794871795
3205,痛快,0.3500000000000001,0.7948717948717947
3206,一笑置之,0.3500000000000001,0.4615384615384615
3207,賞心悅目,0.44999999999999996,0.5769230769230769
3208,情深,0.42500000000000004,0.7179487179487178
